,restaurant_name,link_to_restaurant,category,review_count
6852,Cantin’h,https://www.yelp.fr/biz/cantin-h-paris,Cuisines asiatiques,1
6855,Mian Fan,https://www.yelp.fr/biz/mian-fan-paris,Cuisines asiatiques,22
6857,Lily Wang,https://www.yelp.fr/biz/lily-wang-paris,Cuisines asiatiques,12
6858,Elysées Mandarin,https://www.yelp.fr/biz/elys%C3%A9es-mandarin-paris-2,Cuisines asiatiques,12
6859,Chez Yabin,https://www.yelp.fr/biz/chez-yabin-paris,Cuisines asiatiques,2
6861,Ze Kitchen Galerie,https://www.yelp.fr/biz/ze-kitchen-galerie-paris,Cuisines asiatiques,197
6863,Peninsula Yamadori,https://www.yelp.fr/biz/peninsula-yamadori-paris,Cuisines asiatiques,3
6864,Little Hanoï,https://www.yelp.fr/biz/little-hano%C3%AF-paris-2,Cuisines asiatiques,59
6866,Dragon Royal,https://www.yelp.fr/biz/dragon-royal-franconville,Cuisines asiatiques,1
6867,Bai Thong,https://www.yelp.fr/biz/bai-thong-paris,Cuisines asiatiques,14
6869,Dragon Express,https://www.yelp.fr/biz/dragon-express-paris-2,Cuisines asiatiques,1
6870,Villa Papillon,https://www.yelp.fr/biz/villa-papillon-paris-2,Cuisines asiatiques,52
6871,Aubestof,https://www.yelp.fr/biz/aubestof-suresnes-2,Cuisines asiatiques,1
6873,Le Café Chinois,https://www.yelp.fr/biz/le-caf%C3%A9-chinois-paris-6,Cuisines asiatiques,12
6875,Au Coin des Gourmets,https://www.yelp.fr/biz/au-coin-des-gourmets-paris,Cuisines asiatiques,20
6876,French Wok,https://www.yelp.fr/biz/french-wok-paris,Cuisines asiatiques,1
6877,Red Dragon,https://www.yelp.fr/biz/red-dragon-suresnes,Cuisines asiatiques,2
6878,Bulma,https://www.yelp.fr/biz/bulma-paris-2,Cuisines asiatiques,31
6879,Viet Quan,https://www.yelp.fr/biz/viet-quan-puteaux,Cuisines asiatiques,8
6880,Le Vraymonde,https://www.yelp.fr/biz/le-vraymonde-paris-2,Cuisines asiatiques,5
6881,Baan Boran,https://www.yelp.fr/biz/baan-boran-paris,Cuisines asiatiques,48
6882,Bubble Noodle,https://www.yelp.fr/biz/bubble-noodle-paris-2,Cuisines asiatiques,2
6884,Le Palais de la Perse,https://www.yelp.fr/biz/le-palais-de-la-perse-paris,Perse/Iranien,2
6885,Shabestan,https://www.yelp.fr/biz/shabestan-paris-4,Perse/Iranien,5
6888,Téhéran,https://www.yelp.fr/biz/t%C3%A9h%C3%A9ran-paris,Perse/Iranien,9
6889,Le Plateau des Mille Vaches,https://www.yelp.fr/biz/le-plateau-des-mille-vaches-montreuil-sous-bois,Perse/Iranien,3
6890,À Table,https://www.yelp.fr/biz/%C3%A0-table-paris,Perse/Iranien,5
6891,Colbeh,https://www.yelp.fr/biz/colbeh-paris-2,Perse/Iranien,1
6892,Norouz,https://www.yelp.fr/biz/norouz-paris,Perse/Iranien,10
6893,Chez Elham,https://www.yelp.fr/biz/chez-elham-paris,Perse/Iranien,28
6894,Libra,https://www.yelp.fr/biz/libra-paris,Perse/Iranien,1
6896,Cheminée,https://www.yelp.fr/biz/chemin%C3%A9e-paris-2,Perse/Iranien,17
6897,Shabestan - Mirabeau,https://www.yelp.fr/biz/shabestan-mirabeau-paris-2,Perse/Iranien,23
6898,Maison de l’Iran,https://www.yelp.fr/biz/maison-de-l-iran-paris,Perse/Iranien,1
6899,Guylas,https://www.yelp.fr/biz/guylas-paris,Perse/Iranien,3
6900,Mazeh,https://www.yelp.fr/biz/mazeh-paris-2,Perse/Iranien,17
6901,Le Jet Set,https://www.yelp.fr/biz/le-jet-set-paris,Perse/Iranien,18
6908,La Cevicheria,https://www.yelp.fr/biz/la-cevicheria-paris-3,Péruvien,9
6909,Puerta del Sol,https://www.yelp.fr/biz/puerta-del-sol-paris,Péruvien,7
6913,Mancora,https://www.yelp.fr/biz/mancora-paris-2,Péruvien,7
6914,Casa Picaflor,https://www.yelp.fr/biz/casa-picaflor-paris-2,Péruvien,4
6915,Inka,https://www.yelp.fr/biz/inka-paris,Péruvien,9
6916,Uma,https://www.yelp.fr/biz/uma-paris-6,Péruvien,18
6919,Manko,https://www.yelp.fr/biz/manko-paris,Péruvien,25
6920,Le Bistrot de l’Inka,https://www.yelp.fr/biz/le-bistrot-de-l-inka-paris,Péruvien,1
6922,Divina Empanada,https://www.yelp.fr/biz/divina-empanada-paris,Péruvien,1
6924,El Pulpo,https://www.yelp.fr/biz/el-pulpo-paris,Péruvien,8
6927,Si Señor,https://www.yelp.fr/biz/si-se%C3%B1or-paris,Péruvien,4
6928,El Chalan,https://www.yelp.fr/biz/el-chalan-paris,Péruvien,9
6929,Si Señor,https://www.yelp.fr/biz/si-se%C3%B1or-paris-2,Péruvien,1
6930,Matsuhisa,https://www.yelp.fr/biz/matsuhisa-paris,Péruvien,21
6931,Côté Sushi,https://www.yelp.fr/biz/c%C3%B4t%C3%A9-sushi-nogent-sur-marne-2,Péruvien,1
6933,Picaflor Al Paso,https://www.yelp.fr/biz/picaflor-al-paso-paris,Péruvien,1
6935,Côté Sushi,https://www.yelp.fr/biz/c%C3%B4t%C3%A9-sushi-paris-10,Péruvien,1
6936,Côté Sushi,https://www.yelp.fr/biz/c%C3%B4t%C3%A9-sushi-paris-11,Péruvien,7
6940,Pizza Julia,https://www.yelp.fr/biz/pizza-julia-paris,Pizza,133
6942,Arrivederci,https://www.yelp.fr/biz/arrivederci-paris,Pizza,13
6943,Dalmata,https://www.yelp.fr/biz/dalmata-paris,Pizza,7
6948,La Cerise Sur la Pizza,https://www.yelp.fr/biz/la-cerise-sur-la-pizza-paris-4,Pizza,64
6950,East Mamma,https://www.yelp.fr/biz/east-mamma-paris-5,Pizza,239
6951,Pupetta,https://www.yelp.fr/biz/pupetta-paris,Pizza,5
6952,Pizza Rustica,https://www.yelp.fr/biz/pizza-rustica-paris-4,Pizza,20
6955,Pi Hour,https://www.yelp.fr/biz/pi-hour-paris-6,Pizza,26
6956,Pizza Hut,https://www.yelp.fr/biz/pizza-hut-paris-22,Pizza,27
6963,Pink Flamingo,https://www.yelp.fr/biz/pink-flamingo-paris,Pizza,48
6967,L’Usine à Pâtes,https://www.yelp.fr/biz/l-usine-%C3%A0-p%C3%A2tes-paris,Pizza,1
6968,Terre Rosse,https://www.yelp.fr/biz/terre-rosse-paris-3,Pizza,1
6969,Pizza Rossi,https://www.yelp.fr/biz/pizza-rossi-paris-2,Pizza,32
6970,O’five Pizza,https://www.yelp.fr/biz/o-five-pizza-paris,Pizza,3
6971,La Marina,https://www.yelp.fr/biz/la-marina-paris-7,Pizza,9
6972,Nolita’s,https://www.yelp.fr/biz/nolitas-paris,Pizza,1
6973,Matteo Pizza,https://www.yelp.fr/biz/matteo-pizza-paris,Pizza,15
6975,Big Mamma,https://www.yelp.fr/biz/big-mamma-paris-2,Pizza,1
6976,Pizza Di Loretta,https://www.yelp.fr/biz/pizza-di-loretta-paris,Pizza,63
6978,Bip Pizza Bip,https://www.yelp.fr/biz/bip-pizza-bip-paris,Pizza,1
6979,Sette,https://www.yelp.fr/biz/sette-paris,Pizza,26
6982,Pizza Roma,https://www.yelp.fr/biz/pizza-roma-paris-2,Pizza,11
6983,Le Bon Plan,https://www.yelp.fr/biz/le-bon-plan-paris,Pizza,9
6984,Le 104,https://www.yelp.fr/biz/le-104-paris-3,Pizza,9
6987,Il Posto,https://www.yelp.fr/biz/il-posto-paris,Pizza,21
6991,Ademi,https://www.yelp.fr/biz/ademi-paris,Pizza,5
6992,La Cerise sur la Pizza,https://www.yelp.fr/biz/la-cerise-sur-la-pizza-paris-6,Pizza,26
6993,Pizza Oskian,https://www.yelp.fr/biz/pizza-oskian-paris,Pizza,23
6994,Casa Festa,https://www.yelp.fr/biz/casa-festa-paris,Pizza,18
6995,Brava Pizza,https://www.yelp.fr/biz/brava-pizza-paris,Pizza,25
6996,Pizza Sarno,https://www.yelp.fr/biz/pizza-sarno-paris,Pizza,8
6999,Il Brigante,https://www.yelp.fr/biz/il-brigante-paris,Pizza,48
7002,Toda l’Akel,https://www.yelp.fr/biz/toda-l-akel-paris,Pizza,4
7003,Adaggio,https://www.yelp.fr/biz/adaggio-paris,Pizza,4
7005,Golosino,https://www.yelp.fr/biz/golosino-paris,Pizza,8
7008,Louie Louie,https://www.yelp.fr/biz/louie-louie-paris,Pizza,42
7009,Augusto,https://www.yelp.fr/biz/augusto-paris-3,Pizza,6
7010,Chez Alberto,https://www.yelp.fr/biz/chez-alberto-paris,Pizza,5
7011,Pizzou,https://www.yelp.fr/biz/pizzou-paris,Pizza,1
7013,Pizza Hut,https://www.yelp.fr/biz/pizza-hut-paris-19,Pizza,4
7015,Bricktop Pizza,https://www.yelp.fr/biz/bricktop-pizza-paris,Pizza,4
7017,Pizza Piano,https://www.yelp.fr/biz/pizza-piano-paris,Pizza,1
7018,Pazzo,https://www.yelp.fr/biz/pazzo-paris,Pizza,5
7019,La Pizza Dinapoli,https://www.yelp.fr/biz/la-pizza-dinapoli-paris-2,Pizza,3
7020,Maria Luisa,https://www.yelp.fr/biz/maria-luisa-paris-4,Pizza,103
7021,La Focacceria des Vitelloni,https://www.yelp.fr/biz/la-focacceria-des-vitelloni-paris,Pizza,13
7022,Pizza Di Gio,https://www.yelp.fr/biz/pizza-di-gio-paris-2,Pizza,15
7023,Marzo,https://www.yelp.fr/biz/marzo-paris,Pizza,6
7024,Lev Pizza,https://www.yelp.fr/biz/lev-pizza-paris-2,Pizza,1
7025,Bianca,https://www.yelp.fr/biz/bianca-paris-3,Pizza,2
7026,The Brooklyn Pizzeria,https://www.yelp.fr/biz/the-brooklyn-pizzeria-paris,Pizza,14
7027,Maria,https://www.yelp.fr/biz/maria-paris-2,Pizza,3
7029,Pizza Del Mundo,https://www.yelp.fr/biz/pizza-del-mundo-paris,Pizza,7
7030,La Famiglia,https://www.yelp.fr/biz/la-famiglia-paris-4,Pizza,5
7031,Acqua e Farina,https://www.yelp.fr/biz/acqua-e-farina-paris,Pizza,19
7032,Non Solo Pizze,https://www.yelp.fr/biz/non-solo-pizze-paris,Pizza,13
7034,Peppe,https://www.yelp.fr/biz/peppe-paris,Pizza,2
7035,Mamma Roma,https://www.yelp.fr/biz/mamma-roma-paris-3,Pizza,9
7036,Genio Osteria,https://www.yelp.fr/biz/genio-osteria-paris,Pizza,1
7038,Mazzucco,https://www.yelp.fr/biz/mazzucco-paris-2,Pizza,8
7040,Arcimboldo,https://www.yelp.fr/biz/arcimboldo-paris-3,Pizza,4
7041,La Mamma,https://www.yelp.fr/biz/la-mamma-paris-2,Pizza,36
7042,Gusto Italia,https://www.yelp.fr/biz/gusto-italia-paris-5,Pizza,21
7043,Pink Flamingo,https://www.yelp.fr/biz/pink-flamingo-paris-2,Pizza,48
7045,Popine,https://www.yelp.fr/biz/popine-paris,Pizza,21
7048,Friends-caffe-st michel,https://www.yelp.fr/biz/friends-caffe-st-michel-paris,Pizza,8
7049,Pizza e Mozza,https://www.yelp.fr/biz/pizza-e-mozza-paris,Pizza,3
7050,Fonzarelli Mogador,https://www.yelp.fr/biz/fonzarelli-mogador-paris,Pizza,11
7051,Il Gufetto,https://www.yelp.fr/biz/il-gufetto-paris-2,Pizza,1
7052,Le Four du Marais,https://www.yelp.fr/biz/le-four-du-marais-paris,Pizza,3
7053,Pizzeria Sant Antonio,https://www.yelp.fr/biz/pizzeria-sant-antonio-paris-2,Pizza,16
7054,Pizza Sant’Antonio,https://www.yelp.fr/biz/pizza-sant-antonio-paris,Pizza,99
7055,Le Den,https://www.yelp.fr/biz/le-den-paris,Pizza,14
7056,Pietro,https://www.yelp.fr/biz/pietro-paris-3,Pizza,22
7058,Tripletta,https://www.yelp.fr/biz/tripletta-paris,Pizza,15
7059,Mulberry Street,https://www.yelp.fr/biz/mulberry-street-paris,Pizza,10
7061,Pizza Trionfo La Bedaine,https://www.yelp.fr/biz/pizza-trionfo-la-bedaine-paris-17,Pizza,15
7062,La Pizza,https://www.yelp.fr/biz/la-pizza-paris-6,Pizza,4
7063,Pezzo,https://www.yelp.fr/biz/pezzo-paris,Pizza,21
7064,Le Golfe de Naples,https://www.yelp.fr/biz/le-golfe-de-naples-paris,Pizza,30
7065,La Scala,https://www.yelp.fr/biz/la-scala-paris-4,Pizza,13
7066,L’Amaretto,https://www.yelp.fr/biz/l-amaretto-paris,Pizza,6
7067,Family Pizza,https://www.yelp.fr/biz/family-pizza-paris-2,Pizza,2
7069,Pizzeria Saint Lazare,https://www.yelp.fr/biz/pizzeria-saint-lazare-paris,Pizza,4
7070,La Cerise sur la Pizza,https://www.yelp.fr/biz/la-cerise-sur-la-pizza-paris,Pizza,24
7071,Pizza Cesar,https://www.yelp.fr/biz/pizza-cesar-paris-2,Pizza,90
7072,Pitzman,https://www.yelp.fr/biz/pitzman-paris,Pizza,40
7073,Bijou,https://www.yelp.fr/biz/bijou-paris,Pizza,12
7074,Pizza le Coq,https://www.yelp.fr/biz/pizza-le-coq-paris,Pizza,8
7075,Vapiano,https://www.yelp.fr/biz/vapiano-paris-6,Pizza,74
7077,Anima,https://www.yelp.fr/biz/anima-paris-3,Pizza,4
7078,Café Odilon,https://www.yelp.fr/biz/caf%C3%A9-odilon-paris,Pizza,8
7079,Pizzeria Renato,https://www.yelp.fr/biz/pizzeria-renato-paris-2,Pizza,18
7080,Orbital,https://www.yelp.fr/biz/orbital-paris,Pizza,1
7081,Piccoli Cugini,https://www.yelp.fr/biz/piccoli-cugini-paris-2,Pizza,61
7082,La Bella Donna,https://www.yelp.fr/biz/la-bella-donna-paris,Pizza,2
7083,Via Roma,https://www.yelp.fr/biz/via-roma-paris-3,Pizza,4
7085,Enzo,https://www.yelp.fr/biz/enzo-paris-3,Pizza,36
7086,L’italien,https://www.yelp.fr/biz/l-italien-paris-4,Pizza,1
7087,Far West Pizza,https://www.yelp.fr/biz/far-west-pizza-paris,Pizza,2
7088,Pizza da Michele,https://www.yelp.fr/biz/pizza-da-michele-paris,Pizza,4
7089,Pop’s,https://www.yelp.fr/biz/pops-paris,Pizza,11
7090,Oggi,https://www.yelp.fr/biz/oggi-paris-6,Pizza,10
7091,Lucky Luciano,https://www.yelp.fr/biz/lucky-luciano-paris-5,Pizza,42
7092,I-Pupi,https://www.yelp.fr/biz/i-pupi-paris,Pizza,14
7094,Faggio,https://www.yelp.fr/biz/faggio-paris,Pizza,11
7096,Arcimboldo,https://www.yelp.fr/biz/arcimboldo-paris-2,Pizza,2
7098,Le Petit Chez Soi,https://www.yelp.fr/biz/le-petit-chez-soi-paris,Pizza,1
7099,Chez Toni,https://www.yelp.fr/biz/chez-toni-paris-2,Pizza,4
7100,Sale e Pepe,https://www.yelp.fr/biz/sale-e-pepe-paris,Pizza,33
7101,O’sciā,https://www.yelp.fr/biz/o-sci%C4%81-paris-5,Pizza,16
7102,Le Colisée Wagram,https://www.yelp.fr/biz/le-colis%C3%A9e-wagram-paris,Pizza,1
7103,La Piccola Sicilia,https://www.yelp.fr/biz/la-piccola-sicilia-paris,Pizza,13
7105,Marcella Caffé,https://www.yelp.fr/biz/marcella-caff%C3%A9-paris-2,Pizza,3
7108,Pizza Cosi,https://www.yelp.fr/biz/pizza-cosi-paris,Pizza,7
7109,Scalpello,https://www.yelp.fr/biz/scalpello-paris,Pizza,5
7111,Pizza Chic,https://www.yelp.fr/biz/pizza-chic-paris,Pizza,51
7112,Da Giulia,https://www.yelp.fr/biz/da-giulia-paris,Pizza,15
7113,Rosso e Nero,https://www.yelp.fr/biz/rosso-e-nero-paris-2,Pizza,1
7114,Speed Rabbit Pizza,https://www.yelp.fr/biz/speed-rabbit-pizza-paris-5,Pizza,1
7115,Pizzeria Berberto,https://www.yelp.fr/biz/pizzeria-berberto-paris,Pizza,1
7116,Topolino,https://www.yelp.fr/biz/topolino-paris-2,Pizza,3
7117,Pizza d’Anita,https://www.yelp.fr/biz/pizza-d-anita-paris-2,Pizza,5
7118,Pizza Arlecchino,https://www.yelp.fr/biz/pizza-arlecchino-paris,Pizza,16
7119,L’Italien,https://www.yelp.fr/biz/l-italien-paris-3,Pizza,4
7121,La Famiglia di Rebellato,https://www.yelp.fr/biz/la-famiglia-di-rebellato-paris,Pizza,15
7123,Gt Il Fiore,https://www.yelp.fr/biz/gt-il-fiore-paris,Pizza,4
7124,Mokus l’Ecureuil,https://www.yelp.fr/biz/mokus-l-ecureuil-paris,Pizza,61
7125,Oxymore,https://www.yelp.fr/biz/oxymore-paris,Pizza,4
7126,Comme Chez Maman,https://www.yelp.fr/biz/comme-chez-maman-paris-2,Pizza,1
7127,Pizza Cinq Diamants,https://www.yelp.fr/biz/pizza-cinq-diamants-paris,Pizza,8
7129,Don Pépé,https://www.yelp.fr/biz/don-p%C3%A9p%C3%A9-paris-4,Pizza,5
7130,Cinquecento,https://www.yelp.fr/biz/cinquecento-paris,Pizza,13
7132,Pizza La Tarentella,https://www.yelp.fr/biz/pizza-la-tarentella-paris,Pizza,1
7133,Del Gladiatore,https://www.yelp.fr/biz/del-gladiatore-paris,Pizza,13
7134,Totorino Pizza,https://www.yelp.fr/biz/totorino-pizza-paris,Pizza,2
7135,Cucuzza,https://www.yelp.fr/biz/cucuzza-paris,Pizza,9
7137,Colonna Créateur de Pizza,https://www.yelp.fr/biz/colonna-cr%C3%A9ateur-de-pizza-paris,Pizza,5
7138,66 Yeast,https://www.yelp.fr/biz/66-yeast-paris,Pizza,3
7139,Pizza Gigi,https://www.yelp.fr/biz/pizza-gigi-paris,Pizza,2
7140,La Bottega Della Pizza,https://www.yelp.fr/biz/la-bottega-della-pizza-montreuil,Pizza,1
7141,Pizza San Marco,https://www.yelp.fr/biz/pizza-san-marco-paris,Pizza,3
7142,Pizza Hinno,https://www.yelp.fr/biz/pizza-hinno-paris-3,Pizza,10
7143,Pizza Di Faousto,https://www.yelp.fr/biz/pizza-di-faousto-paris,Pizza,2
7144,Viascola,https://www.yelp.fr/biz/viascola-paris,Pizza,1
7145,Pizza Sandro,https://www.yelp.fr/biz/pizza-sandro-paris,Pizza,8
7146,La Cantine Montmarte,https://www.yelp.fr/biz/la-cantine-montmarte-paris,Pizza,1
7147,Bistrattoria Nonna Rita,https://www.yelp.fr/biz/bistrattoria-nonna-rita-paris,Pizza,5
7148,Mac Pizza,https://www.yelp.fr/biz/mac-pizza-montreuil-sous-bois,Pizza,1
7150,Momento,https://www.yelp.fr/biz/momento-paris-3,Pizza,4
7151,Domino’s Pizza,https://www.yelp.fr/biz/dominos-pizza-paris-30,Pizza,3
7153,San Polo,https://www.yelp.fr/biz/san-polo-paris,Pizza,2
7155,Paname Brewing Company,https://www.yelp.fr/biz/paname-brewing-company-paris,Pizza,115
7156,La Villa Del Padre,https://www.yelp.fr/biz/la-villa-del-padre-paris,Pizza,15
7157,Pizza Dino,https://www.yelp.fr/biz/pizza-dino-paris,Pizza,3
7158,Villa Saint Jacques,https://www.yelp.fr/biz/villa-saint-jacques-paris,Pizza,41
7159,La Piazzetta,https://www.yelp.fr/biz/la-piazzetta-paris-4,Pizza,3
7160,La Comedia,https://www.yelp.fr/biz/la-comedia-paris-2,Pizza,66
7161,Pizza Ciao,https://www.yelp.fr/biz/pizza-ciao-paris-2,Pizza,2
7162,Quickly Pizza,https://www.yelp.fr/biz/quickly-pizza-paris-2,Pizza,1
7163,La Terrasse d’Italie,https://www.yelp.fr/biz/la-terrasse-d-italie-paris-4,Pizza,1
7164,L’Auberge Calabraise,https://www.yelp.fr/biz/l-auberge-calabraise-paris-2,Pizza,6
7166,Cuori Italiani,https://www.yelp.fr/biz/cuori-italiani-paris,Pizza,1
7167,Ô Petit Naples,https://www.yelp.fr/biz/%C3%B4-petit-naples-paris-2,Pizza,2
7168,Pizza Odessa,https://www.yelp.fr/biz/pizza-odessa-paris,Pizza,5
7169,Pizze,https://www.yelp.fr/biz/pizze-paris,Pizza,5
7170,Pizza della Roccia,https://www.yelp.fr/biz/pizza-della-roccia-paris,Pizza,2
7172,Pizza Botticelli,https://www.yelp.fr/biz/pizza-botticelli-paris,Pizza,2
7173,Pizzeria Pernety,https://www.yelp.fr/biz/pizzeria-pernety-paris,Pizza,9
7174,Le Parigi,https://www.yelp.fr/biz/le-parigi-paris,Pizza,8
7175,Bip pizza,https://www.yelp.fr/biz/bip-pizza-paris,Pizza,1
7176,Gigi,https://www.yelp.fr/biz/gigi-paris-4,Pizza,1
7177,La Pizzeria di Rebellato,https://www.yelp.fr/biz/la-pizzeria-di-rebellato-paris-2,Pizza,5
7179,Grazie,https://www.yelp.fr/biz/grazie-paris,Pizza,91
7180,La Chaumiere Polonaise,https://www.yelp.fr/biz/la-chaumiere-polonaise-paris,Polonais,9
7181,Mazurka,https://www.yelp.fr/biz/mazurka-paris,Polonais,21
7182,Paris Polska,https://www.yelp.fr/biz/paris-polska-paris,Polonais,9
7183,Le Ravaillac,https://www.yelp.fr/biz/le-ravaillac-paris,Polonais,4
7185,La Brigade,https://www.yelp.fr/biz/la-brigade-paris-4,Restaurants éphémères,2
7186,Le Jardin d’Hiver,https://www.yelp.fr/biz/le-jardin-d-hiver-paris,Restaurants éphémères,1
7187,Ground Control,https://www.yelp.fr/biz/ground-control-paris-4,Restaurants éphémères,7
7188,Les Grands Voisins,https://www.yelp.fr/biz/les-grands-voisins-paris,Restaurants éphémères,3
7191,Pedra Alta,https://www.yelp.fr/biz/pedra-alta-paris-5,Portugais,15
7192,Restaurant Saudade,https://www.yelp.fr/biz/restaurant-saudade-paris,Portugais,23
7193,Nossa,https://www.yelp.fr/biz/nossa-paris,Portugais,34
7195,Café Nata,https://www.yelp.fr/biz/caf%C3%A9-nata-paris,Portugais,7
7196,Duplicatta - Paris Lisboa,https://www.yelp.fr/biz/duplicatta-paris-lisboa-paris,Portugais,2
7197,Le Parc,https://www.yelp.fr/biz/le-parc-paris-6,Portugais,2
7198,Pastelaria Belem,https://www.yelp.fr/biz/pastelaria-belem-paris,Portugais,20
7199,Churrasqueira do Povo,https://www.yelp.fr/biz/churrasqueira-do-povo-clichy-2,Portugais,6
7200,Chez Lurdes,https://www.yelp.fr/biz/chez-lurdes-paris,Portugais,1
7201,Churrasqueira Galo,https://www.yelp.fr/biz/churrasqueira-galo-paris,Portugais,5
7202,Churrasqueiria,https://www.yelp.fr/biz/churrasqueiria-paris-2,Portugais,1
7203,O Churrasco,https://www.yelp.fr/biz/o-churrasco-paris,Portugais,1
7204,Tasca,https://www.yelp.fr/biz/tasca-paris,Portugais,3
7206,Pedra Alta,https://www.yelp.fr/biz/pedra-alta-paris-2,Portugais,43
7208,DonAntónia,https://www.yelp.fr/biz/donant%C3%B3nia-paris,Portugais,7
7209,Pedra Alta,https://www.yelp.fr/biz/pedra-alta-boulogne-billancourt-2,Portugais,70
7210,Chez Dina,https://www.yelp.fr/biz/chez-dina-paris,Portugais,5
7211,La Tiborna,https://www.yelp.fr/biz/la-tiborna-paris,Portugais,5
7212,Paris Madeira,https://www.yelp.fr/biz/paris-madeira-paris-2,Portugais,30
7213,Nossa Churrasqueira,https://www.yelp.fr/biz/nossa-churrasqueira-paris,Portugais,1
7214,Café Nata,https://www.yelp.fr/biz/caf%C3%A9-nata-paris-4,Portugais,1
7215,Queijaria Nacional,https://www.yelp.fr/biz/queijaria-nacional-paris-2,Portugais,1
7216,Chez Manu,https://www.yelp.fr/biz/chez-manu-paris-2,Portugais,2
7217,As du Poulet,https://www.yelp.fr/biz/as-du-poulet-paris,Portugais,3
7218,O Abrigo,https://www.yelp.fr/biz/o-abrigo-aubervilliers,Portugais,1
7219,Queijaria Nacional,https://www.yelp.fr/biz/queijaria-nacional-paris,Portugais,1
7220,Les comptoirs de Lisbonne,https://www.yelp.fr/biz/les-comptoirs-de-lisbonne-paris,Portugais,1
7222,CDP,https://www.yelp.fr/biz/cdp-paris-2,Portugais,1
7223,PAL - Paris Abidjan Lisbonne,https://www.yelp.fr/biz/pal-paris-abidjan-lisbonne-paris,Portugais,10
7225,Le Saint Martin’s,https://www.yelp.fr/biz/le-saint-martins-paris,Portugais,9
7226,Chez Silvana,https://www.yelp.fr/biz/chez-silvana-paris-2,Portugais,2
7228,Vila Real,https://www.yelp.fr/biz/vila-real-paris,Portugais,9
7230,Pedra Alta,https://www.yelp.fr/biz/pedra-alta-aubervilliers,Portugais,4
7231,Le Camelo,https://www.yelp.fr/biz/le-camelo-aulnay-sous-bois,Portugais,1
7232,Pedra Alta,https://www.yelp.fr/biz/pedra-alta-paris-3,Portugais,33
7233,Le Valverde,https://www.yelp.fr/biz/le-valverde-paris-2,Portugais,4
7235,Pedra Alta,https://www.yelp.fr/biz/pedra-alta-valenton,Portugais,10
7236,ancora,https://www.yelp.fr/biz/ancora-paris,Portugais,2
7238,Le Nid À Frango,https://www.yelp.fr/biz/le-nid-%C3%A0-frango-vincennes,Portugais,2
7241,Modern Bar,https://www.yelp.fr/biz/modern-bar-chevilly-larue,Portugais,1
7242,Chez Alice,https://www.yelp.fr/biz/chez-alice-paris,Portugais,1
7243,La Bonne Braise,https://www.yelp.fr/biz/la-bonne-braise-st-ouen,Portugais,2
7244,La Taverne,https://www.yelp.fr/biz/la-taverne-montreuil,Portugais,1
7245,Ginjinha,https://www.yelp.fr/biz/ginjinha-st-ouen,Portugais,1
7246,"Chez Gaby, Casal Do Corvo",https://www.yelp.fr/biz/chez-gaby-casal-do-corvo-la-courneuve,Portugais,1
7247,Quinta Da Vinha,https://www.yelp.fr/biz/quinta-da-vinha-villeneuve-saint-georges,Portugais,2
7249,Adega Machado,https://www.yelp.fr/biz/adega-machado-montreuil-2,Portugais,1
7250,Tonton,https://www.yelp.fr/biz/tonton-asni%C3%A8res-sur-seine,Portugais,2
7254,Bicafé Nosso Portugal,https://www.yelp.fr/biz/bicaf%C3%A9-nosso-portugal-nanterre,Portugais,1
7255,Pedra Alta,https://www.yelp.fr/biz/pedra-alta-thiais-2,Portugais,29
7256,Le voccia,https://www.yelp.fr/biz/le-voccia-villejuif,Portugais,1
7258,Le Soleil du Portugal,https://www.yelp.fr/biz/le-soleil-du-portugal-saint-ouen,Portugais,2
7259,L’Industrie,https://www.yelp.fr/biz/l-industrie-suresnes,Portugais,1
7260,Le Bellevue,https://www.yelp.fr/biz/le-bellevue-ivry-sur-seine,Portugais,2
7261,Estoril,https://www.yelp.fr/biz/estoril-antony-2,Portugais,1
7262,Pedra Alta,https://www.yelp.fr/biz/pedra-alta-ivry-sur-seine,Portugais,14
7263,Halles du Portugal,https://www.yelp.fr/biz/halles-du-portugal-choisy-le-roi,Portugais,2
7273,Poulets Pedros,https://www.yelp.fr/biz/poulets-pedros-limeil-br%C3%A9vannes,Portugais,1
7289,Chez Antoine,https://www.yelp.fr/biz/chez-antoine-mantes-la-jolie,Provençal,12
7291,Le Rive gauche,https://www.yelp.fr/biz/le-rive-gauche-triel,Provençal,2
7293,L’Endroit Thaï,https://www.yelp.fr/biz/l-endroit-tha%C3%AF-versailles,Provençal,16
7299,Naruto Ramen,https://www.yelp.fr/biz/naruto-ramen-paris,Ramen,8
7301,Hakata Choten,https://www.yelp.fr/biz/hakata-choten-paris,Ramen,56
7303,Hakata Choten,https://www.yelp.fr/biz/hakata-choten-paris-2,Ramen,9
7305,Ito Chan,https://www.yelp.fr/biz/ito-chan-paris,Ramen,23
7307,Ippudo,https://www.yelp.fr/biz/ippudo-paris-3,Ramen,7
7308,Dosanko,https://www.yelp.fr/biz/dosanko-paris,Ramen,38
7309,Ryukishin,https://www.yelp.fr/biz/ryukishin-paris,Ramen,4
7310,Supu Ramen,https://www.yelp.fr/biz/supu-ramen-paris,Ramen,4
7311,Sakura Ramen,https://www.yelp.fr/biz/sakura-ramen-paris,Ramen,11
7312,Chez Nouilles,https://www.yelp.fr/biz/chez-nouilles-paris-2,Ramen,21
